text,label
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചുവന്ന മെഴുക്!** ഇംഗ്ലണ്ടിനെതിരായ പരിശീലന മത്സരത്തിൽ അജയ് ഹോബ്ബിസ് നേതൃത്വം നൽകി ഇന്ത്യ വിജയിച്ചു. യുവാക്കളുടെ മികച്ച പ്രകടനം പ്രശംസ നേടി. 2. **മരാഠാ മാരത്തണിൽ കേരളക്കാർ മികച്ച പ്രകടനം!** മുംബൈയിൽ നടന്ന മാരത്തണിൽ കേരളത്തിൽ നിന്നുള്ള ഓട്ടക്കാർ രണ്ട് സ്വർണ്ണ മെഡലുകൾ നേടി.  സ്റ്റേറ്റ് സ്പോർട്സ് അതോറിറ്റി പ്രോത്സാഹനം നൽകി. 3. **ഫുട്ബോൾ ലോകകപ്പ്: ഇന്ത്യയുടെ കടുത്ത പരിശീലനം** ലോകകപ്പിനായി തയ്യാറെടുക്കുന്ന ഇന്ത്യൻ ഫുട്ബോൾ ടീം കോച്ച് മഹാദേവൻ അന്തോഷത്തിന് ശക്തമായ പരിശീലന ക്യാമ്പ് ആരംഭിച്ചു. 4. **ബാഡ്മിന്റൺ ചാമ്പ്യൻ സയനയ്ക്ക് പുതിയ റാങ്കിംഗ്!** ലോക ബാഡ്മിന്റൺ റാങ്കിംഗിൽ സയന ദേവി രണ്ടാം സ്ഥാനത്തെത്തി.  ഒളിമ്പിക്സ് തയ്യാറെടുപ്പിന് ഇത് വലിയ പ്രചോദനമാണ്. 5. **കേരളത്തിൽ യുവാക്കളെ കായികത്തിലേക്കൊഴുക്കാൻ പുതിയ പദ്ധതി** സ്റ്റേറ്റ് ഗവൺമെന്റ് സ്കൂൾ കുട്ടികൾക്കായി കായിക പരിശീലന ക്യാമ്പുകൾ ആരംഭിച്ചു.  യുവജന കായിക വികസനത്തിനായി 10 കോടി രൂപ നീക്കിവെച്ചു.,1
ഒരാഴ്ച നീണ്ടുനിന്ന തിരുവനന്തപുരം രാജ്യാന്തര ചലച്ചിത്രമേളയ്ക്ക് വർണ്ണാഭമായ ചടങ്ങുകളോടെ കൊടിയിറങ്ങി. മേളയിൽ മികച്ച ചിത്രമായി തിരഞ്ഞെടുക്കപ്പെട്ടത് കന്നഡ ചിത്രം 'കാന്താര'യാണ്. റിഷഭ് ഷെട്ടി സംവിധാനം ചെയ്ത ഈ ചിത്രം ലോകമെമ്പാടുമുള്ള പ്രേക്ഷകരുടെ പ്രശംസ പിടിച്ചുപറ്റിയിരുന്നു. വിവിധ വിഭാഗങ്ങളിലായി നിരവധി പുരസ്കാരങ്ങളും ചലച്ചിത്രമേളയിൽ വിതരണം ചെയ്തു.,0
"ഇന്ത്യൻ ക്രിക്കറ്റിന്റെ മലപ്പുറം സീറ്റിൽ പുതിയ താരമായ അയാൻ ഷെർഫുദ്ദിൻ ഇന്ന് ഇറാനിയൻ ടീമിനെതിരെ തന്റെ ആദ്യ ഏകദിനത്തിലെത്തി. 19 വയസ്സായ അയാൻ, തന്റെ പ്രകടനത്തിൽ 50 റൺസ് നേടി, കൂടാതെ 3 വിക്കറ്റുകളും പിടിച്ചു. ടീമിന്റെ വിജയത്തിന് അയാന്റെ പ്രകടനമാണ് കാത്തിരുന്നത്. ഈ മത്സരത്തിൽ ഇന്ത്യ 8 വിക്കറ്റുകൾക്കാണ് ജയിച്ചത്.",1
"കേരളത്തിലെ യുവ ക്രിക്കറ്റ് താരം സഞ്ജു സാംസൺ, ഇനിയും മികച്ച പ്രകടനം കാഴ്ചവെക്കാൻ ശ്രമിക്കുന്നു. കഴിഞ്ഞ ദിവസം നടന്ന മത്സരത്തിൽ 75 റൺസുമായി ടീമിന്റെ വിജയത്തിൽ അദ്ദേഹം നിർണായക പങ്കെടുത്തു. സഞ്ജുവിന്റെ മികച്ച ഫോമിന് ആരാധകരിൽ നിന്നും വലിയ പിന്തുണ ലഭിക്കുന്നു. അടുത്ത മത്സരത്തിൽ അദ്ദേഹം കൂടുതൽ മികച്ച പ്രകടനമുണ്ടാക്കുമെന്നാണ് പ്രതീക്ഷ.",1
പ്രേക്ഷകർ ഏറെ ആകാംഷയോടെ കാത്തിരിക്കുന്ന ഫഹദ് ഫാസിൽ ചിത്രം 'ആവേശം' റിലീസിന് ഒരുങ്ങുന്നു. ജിത്തു മാധവൻ സംവിധാനം ചെയ്യുന്ന ഈ ആക്ഷൻ കോമഡി ചിത്രം ഏപ്രിൽ 11-നാണ് തിയേറ്ററുകളിൽ എത്തുക. ചിത്രത്തിന്റെ ട്രെയിലറും ഗാനങ്ങളും ഇതിനോടകം സമൂഹമാധ്യമങ്ങളിൽ തരംഗമായിക്കഴിഞ്ഞു. ഫഹദിന്റെ വേറിട്ട ലുക്കും പ്രകടനവും ചിത്രത്തിന്റെ പ്രധാന ആകർഷണങ്ങളിൽ ഒന്നാണ്.,0
ബാഡ്മിന്റൺ ലോക ചാമ്പ്യൻഷിപ്പിൽ ഇന്ത്യയുടെ പി.വി. സിന്ധു ക്വാർട്ടർ ഫൈനലിൽ പുറത്തായി. മികച്ച പ്രകടനം കാഴ്ചവെച്ചിട്ടും കടുത്ത പോരാട്ടത്തിനൊടുവിലാണ് സിന്ധുവിന് തോൽവി സമ്മതിക്കേണ്ടി വന്നത്. അടുത്ത ടൂർണമെന്റുകളിൽ മികച്ച പ്രകടനം കാഴ്ചവെക്കാനാകുമെന്ന പ്രതീക്ഷയിലാണ് സിന്ധു.,1
ഇന്റർനെറ്റ് സുരക്ഷ: പുതിയ മാൽവെയർ ഭീഷണികൾ,3
ഗുജറാത്തിലെ ഒരു പുതിയ വ്യവസായ പാർക്കിന്റെ ഉദ്ഘാടനം ഇന്നലെ നടന്നു. 500 കോടി രൂപയുടെ നിക്ഷേപം പ്രതീക്ഷിക്കുന്ന ഈ പാർക്കിൽ വിവിധ കമ്പനികൾക്ക് ഉൽപ്പന്നങ്ങൾ നിർമ്മിക്കാൻ അവസരം ലഭിക്കും. സംസ്ഥാന സർക്കാർ ഈ പദ്ധതിയിൽ നിക്ഷേപകർക്ക് ആകർഷകമായ ആശ്വാസങ്ങൾ നൽകാൻ തയ്യാറാണ്. പുതിയ തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കാൻ ഈ പാർക്ക് വലിയ സഹായം ചെയ്യും.,2
കേരള സ്റ്റാർട്ടപ്പ് മിഷന് പ്രമുഖ വെഞ്ച്വർ ക്യാപിറ്റൽ ഫണ്ടുകളിൽ നിന്ന് വൻ നിക്ഷേപം ലഭിച്ചു. ഇത് സംസ്ഥാനത്തെ സ്റ്റാർട്ടപ്പ് ആവാസവ്യവസ്ഥയ്ക്ക് വലിയ ഉത്തേജനം നൽകും. പുതിയ സംരംഭങ്ങൾക്ക് കൂടുതൽ സാമ്പത്തിക സഹായം ലഭ്യമാക്കാൻ ഇത് സഹായിക്കും. സാങ്കേതികവിദ്യാധിഷ്ഠിത സ്റ്റാർട്ടപ്പുകൾക്ക് ഇത് സുവർണ്ണാവസരമാണ്.,2
"കേരളത്തിലെ കൃഷി ഉല്പന്നങ്ങളുടെ വിപണനത്തിന് പുതിയൊരു പ്ലാറ്റ്‌ഫോം ആരംഭിച്ചിട്ടുണ്ട്. ""കൃഷി 2.0"" എന്ന പേരിലുള്ള ഈ ആപ്പിന് വഴി കർഷകർക്ക് നേരിട്ട് ഉപഭോക്താക്കളുമായി ബന്ധപ്പെടുന്നതിനുള്ള സൗകര്യം ഉണ്ടാക്കുന്നു. ഇതിലൂടെ കർഷകർ അവരുടെ ഉല്പന്നങ്ങൾ മികച്ച വിലയിൽ വിൽക്കാനും ഉപഭോക്താക്കൾക്ക് പുതുമയുള്ള ഉല്പന്നങ്ങൾ ലഭിക്കാനും സാധിക്കും. ഈ സംരംഭം കർഷകരുടെ വരുമാനം വർധിപ്പിക്കാൻ സഹായകമായിരിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",2
ഇന്ത്യൻ സുപർ ലീഗ് ഫുട്ബോൾ (ISL) പുതിയ സീസൺ ആരംഭിച്ചു. പ്രമുഖ ക്ലബ്ബുകൾ തമ്മിലുള്ള മത്സരത്തിൽ ആവേശഭരിതമായ പ്രകടനം. യുവാക്കളുടെ പങ്കാളിത്തം വർദ്ധിച്ചു.,1
"ഇന്നലെ നടന്ന ഇന്ത്യ-പാക്കിസ്ഥാൻ ക്രിക്കറ്റിൽ ഇന്ത്യ 7 വിക്കറ്റിനാൽ വിജയം കൈവരിച്ചു. പാക്കിസ്ഥാൻ 260 റൺസിനു പുറത്ത് പോയപ്പോൾ, ഇന്ത്യൻ ബാറ്റ്സ്മെൻസ് രോഹിത് ശർമ്മയും ശ്രേയസ് ഐയർയും മികച്ച പ്രകടനം നടത്തി. രോഹിത് 100 റൺസും, ശ്രേയസ് 80 റൺസും നേടി. ഈ വിജയം ഇന്ത്യയുടെ ലോകകപ്പ് സഞ്ചാരത്തിൽ വലിയ ഉത്സാഹം കൂട്ടുന്നു.",1
"കേരളത്തിലെ വിദ്യാർത്ഥികൾക്ക് ഇനി പുതിയ സാങ്കേതിക വിദ്യകൾക്ക്‍റെ അറിയിപ്പ് ലഭിക്കുന്നതിന് ഒരു മൊബൈൽ ആപ്പ് അവതരിപ്പിച്ചു. 'നവോദയം' എന്ന പേരിൽ പുറത്തിറക്കിയ ആപ്പ്, വിദ്യാർത്ഥികൾക്ക് ടെക്നോളജി, കോഡിംഗ്, ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് എന്നിവയുമായി ബന്ധപ്പെട്ട വിവിധ പ്രോഗ്രാമുകളിൽ പങ്കെടുക്കാൻ സഹായിക്കും. ഈ ആപ്പിലൂടെ, വിദ്യാർത്ഥികൾക്ക് ഓൺലൈനായി കോഴ്‌സുകൾ സ്വന്തമാക്കുകയും, പുതിയ അറിവുകൾ നേടുകയും ചെയ്യാം.",3
"മലയാളം ക്രിക്കറ്റ് ലീഗിന്റെ (KCA) ആദ്യ സീസൺ ഔദ്യോഗികമായി ആരംഭിച്ചു. കോഴിക്കോട്, തിരുവനന്തപുരം, തിരുവനന്തപുരം എന്നിവിടങ്ങളിൽ മത്സരങ്ങൾ നടക്കും.",1
"കേരളത്തിലെ വിദ്യാർത്ഥികൾക്കായി പുതിയ ടെക്നോളജി മേള സംഘടിപ്പിച്ചു. ഈ മേളയിൽ 40-ലധികം സ്റ്റാർട്ടപ്പുകൾ പങ്കെടുത്തു, വിദ്യാർത്ഥികൾക്ക് ടെക്നോളജിയുടെ പുതിയ ട്രെൻഡുകൾ പരിചയപ്പെടുത്തി. സ്മാർട്ട്ഫോണുകൾ, ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ്, ബ്ലോക്ക്‌ചെയിൻ തുടങ്ങിയ മേഖലകളിൽ സൃഷ്ടികൾ പ്രദർശിപ്പിച്ചു. വിദ്യാർത്ഥികളും നിക്ഷേപകരും തമ്മിൽ ആശയവിനിമയം നടത്തുന്നതിനുള്ള ഒരു നല്ല അവസരമായി ഈ മേള മാറി.",3
"സർക്കാർ ഹോട്ടൽ, ടൂറിസം മേഖലകൾക്ക് പിന്തുണ നൽകാൻ പുതിയ നയങ്ങൾ പ്രഖ്യാപിച്ചു. ടാക്സ് ഇളവ്, സബ്സിഡി എന്നിവ ഉൾപ്പെടുന്നു.",2
"ആഗോള സാമ്പത്തിക അനിശ്ചിതത്വങ്ങൾക്കിടെ സംസ്ഥാനത്ത് സ്വർണ്ണവില റെക്കോർഡ് നിലയിലേക്ക് ഉയർന്നു. ഒരു പവന് 45,000 രൂപ കടന്ന് 45,200 രൂപയിലെത്തി. ഗ്രാമിന് 5,650 രൂപയാണ് ഇന്നത്തെ നിരക്ക്. അന്താരാഷ്ട്ര വിപണിയിലെ വില വർധനവും ഡോളറിന്റെ ശക്തി കുറഞ്ഞതുമാണ് സ്വർണ്ണവില കൂടാൻ പ്രധാന കാരണം. വരും ദിവസങ്ങളിലും വില ഉയരാൻ സാധ്യതയുണ്ടെന്നാണ് സാമ്പത്തിക വിദഗ്ധർ വിലയിരുത്തുന്നത്.",2
ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ലോകകപ്പിൽ തുടർച്ചയായി മികച്ച പ്രകടനം കാഴ്ചവെച്ചിട്ടുണ്ട്. ഇപ്പോൾ സെമി ഫൈനലിൽ എത്തിച്ചേരാനുള്ള സാധ്യതകളുണ്ട്.,0
വൈദ്യുതി ഉൽപാദനത്തിൽ സൗരോർജ്ജത്തിന്റെ പங்கு വർദ്ധിപ്പിച്ചു ഇന്ത്യ,3
പ്രശസ്ത നടൻ മോഹൻലാലിന്റെ പുതിയ സിനിമയുടെ വാർത്തകൾ വൈറലായി. സിനിമയുടെ ചിത്രീകരണം തുടങ്ങിയിട്ടുമായി നടൻ സോഷ്യൽ മീഡിയയിൽ ഹിന്തിരിയെ പങ്കുവെച്ചു.,0
ചിദംബരം സംവിധാനം ചെയ്ത മഞ്ഞുമ്മൽ ബോയ്‌സ് തിയേറ്ററുകളിൽ മികച്ച പ്രതികരണം നേടി മുന്നേറുന്നു. യഥാർത്ഥ സംഭവങ്ങളെ ആസ്പദമാക്കിയുള്ള ചിത്രം പ്രേക്ഷകരെ ആകർഷിക്കുന്നതിൽ വിജയിച്ചു. സൗഹൃദത്തിന്റെയും അതിജീവനത്തിന്റെയും കഥ പറയുന്ന ഈ ചിത്രം ഇതിനോടകം ബോക്സ് ഓഫീസിൽ ശ്രദ്ധേയമായ കളക്ഷൻ നേടി.,0
"ഇപ്പോൾ കേരളത്തിലെ സിനിമാ പ്രേമികൾക്ക് സന്തോഷവാർത്ത. പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ പുതിയ ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് ആരംഭിച്ചു. ""മുണ്ടേല"" എന്ന പേരിലുള്ള ഈ ചിത്രം, സാമൂഹിക വിഷയങ്ങളെ അടിസ്ഥാനമാക്കി നിർമ്മിക്കപ്പെടുന്നുവെന്ന് അറിയുന്നു. ചിത്രത്തിലെ അഭിനേതാക്കളിൽ മനോഷ് നാരായണൻ, സരിത കുറുപ്പ് എന്നിവരുണ്ട്. പ്രേക്ഷകരുടെ പ്രതീക്ഷകൾ ഉയർന്നിരിക്കുകയാണ്.",0
മമ്മൂട്ടിയെ നായകനാക്കി രാഹുൽ സദാശിവൻ സംവിധാനം ചെയ്ത ഹൊറർ ചിത്രം 'ഭ്രമയുഗം' ഒ.ടി.ടി റിലീസിന് ഒരുങ്ങുന്നു. തിയേറ്ററുകളിൽ മികച്ച പ്രേക്ഷക പ്രതികരണം നേടിയ ചിത്രം മാർച്ച് 15 മുതൽ പ്രമുഖ ഒ.ടി.ടി പ്ലാറ്റ്ഫോമിൽ ലഭ്യമാകും. ബ്ലാക്ക് ആൻഡ് വൈറ്റ് ഫോർമാറ്റിൽ ഒരുക്കിയ ഈ ചിത്രം മമ്മൂട്ടിയുടെ അഭിനയ ജീവിതത്തിലെ വേറിട്ടൊരു അധ്യായമായി മാറിയിരുന്നു. വലിയൊരു വിഭാഗം പ്രേക്ഷകരാണ് ചിത്രത്തിന്റെ ഒ.ടി.ടി റിലീസിനായി കാത്തിരിക്കുന്നത്.,0
കേരളത്തിലെ അയ്യപ്പൻകോട്ടയിലെ സിനിമാ ലൊക്കേഷൻ വികസിപ്പിച്ചെടുക്കുന്നതിനുള്ള പദ്ധതി തയ്യാറാക്കിയിട്ടുണ്ട്. സർക്കാർ ഈ പദ്ധതിക്ക് അനുമതി നൽകിയിട്ടുണ്ട്. ഇത് കേരളത്തെ വിനോദ സഞ്ചാര കേന്ദ്രമാക്കാൻ സഹായിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,0
"ഇന്ത്യൻ ഓഹരി വിപണിയിൽ ഇന്ന് മികച്ച മുന്നേറ്റം രേഖപ്പെടുത്തി. മുംബൈ ഓഹരി സൂചികയായ സെൻസെക്സ് പുതിയ റെക്കോർഡ് ഉയരം കുറിച്ചു. നിഫ്റ്റിയും നേട്ടത്തിലാണ് വ്യാപാരം അവസാനിപ്പിച്ചത്. ബാങ്കിംഗ്, ഐടി ഓഹരികളാണ് ഇന്ന് വിപണിക്ക് പ്രധാനമായും പിന്തുണ നൽകിയത്. ആഗോള വിപണികളിലെ അനുകൂല ഘടകങ്ങളും നിക്ഷേപകരുടെ ആത്മവിശ്വാസം വർദ്ധിപ്പിച്ചു.",2
"റിസർവ് ബാങ്ക് ഓഫ് ഇന്ത്യ റിപ്പോ നിരക്കുകളിൽ മാറ്റം വരുത്താതെ നിലനിർത്തി. പണപ്പെരുപ്പം നിയന്ത്രിക്കുന്നതിനൊപ്പം സാമ്പത്തിക വളർച്ചയ്ക്ക് പിന്തുണ നൽകുക എന്ന ലക്ഷ്യത്തോടെയാണ് ഈ തീരുമാനം. വായ്പാ നിരക്കുകൾ കുറയാത്തത് ഭവന, വാഹന വായ്പക്കാർക്ക് ആശ്വാസമാകും. ആർബിഐ ഗവർണർ ശക്തികാന്ത ദാസ് സാമ്പത്തിക സ്ഥിതി മെച്ചപ്പെടുന്നതായി സൂചിപ്പിച്ചു.",2
"കൊച്ചി: സംസ്ഥാനത്തെ ചെറുകിട വ്യവസായങ്ങൾക്ക് പിന്തുണ നൽകാൻ പുതിയ പദ്ധതികൾ പ്രഖ്യാപിച്ചു. വ്യവസായ വകുപ്പ് മന്ത്രി ഇ.എം. സിദ്ധിക്കുമാർ പറഞ്ഞു, ഈ പദ്ധതി വഴി 5000 ചെറുകിട വ്യവസായങ്ങൾക്ക് ധനസഹായം നൽകും. കോവിഡ് ശേഷം വ്യവസായം പുനരുദ്ധരിക്കുന്നതിന് ഇത് സഹായകമായിരിക്കുമെന്നും അദ്ദേഹം കൂട്ടിച്ചേർക്കി.",2
"കുടുംബത്തിന്റെ പ്രിയങ്കരിയായ നടി മഞ്ജുവാരിയർ അടുത്തിടെ തന്റെ പുതിയ സിനിമയുടെ ഷൂട്ടിംഗ് ആരംഭിച്ചു. ""സ്വപ്‌നങ്ങൾ സാക്ഷാത്കരിക്കുമ്പോൾ"" എന്ന ചിത്രത്തിൽ പ്രധാന വേഷത്തിൽ അഭിനയിക്കുന്ന മഞ്ജുവാരിയർ, സിനിമയുടെ ആദ്യ ദിനത്തിൽ ആരാധകരോട് ആശംസകൾ കൈമാറി. ഈ സിനിമയിൽ കാമുകനായി പ്രശസ്ത നടൻ ദിലീപ് എത്തുന്നു. നാവൽ സംവിധാനം ചെയ്യുന്ന ഈ ചിത്രത്തിൽ നിരവധി പ്രശസ്ത നടന്മാർ ഉൾപ്പെടുന്നു.",0
"കേരളത്തിലെ വ്യാപാര രംഗത്ത് പുതിയ മാറ്റങ്ങൾ വരുന്നു. സ്മാർട്ട് സിറ്റി പദ്ധതിയുടെ ഭാഗമായി, വിവിധ മേഖലകളിൽ നിക്ഷേപകരെ ആകർഷിക്കാൻ സർക്കാർ പുതിയ ആസൂത്രണം പ്രഖ്യാപിച്ചു. ഈ പദ്ധതി വഴി, തൊഴിലവസരങ്ങൾ വർധിപ്പിക്കാനും സംരംഭകർക്ക് സഹായം നൽകാനും ലക്ഷ്യമിടുന്നു. ഏഴു വ്യവസായ മേഖലകളിൽ പ്രത്യേക ശ്രദ്ധ നൽകാനാണ് ഉദ്ദേശിക്കുന്നത്.",2
ക്രിക്കറ്റ് ലോകം ആകാംഷയോടെ കാത്തിരിക്കുന്ന ഇന്ത്യ-ഓസ്‌ട്രേലിയ ടെസ്റ്റ് പരമ്പര നാളെ നാഗ്പൂരിൽ ആരംഭിക്കും. ലോക ടെസ്റ്റ് ചാമ്പ്യൻഷിപ്പിന്റെ ഭാഗമായുള്ള ഈ പരമ്പര ഇരു ടീമുകൾക്കും നിർണ്ണായകമാണ്. ഇന്ത്യൻ മണ്ണിൽ ഓസീസിനെ നേരിടാൻ രോഹിത് ശർമ്മയുടെ നേതൃത്വത്തിലുള്ള ഇന്ത്യൻ ടീം സജ്ജമാണ്. സ്പിൻ ബൗളിംഗ് ആയിരിക്കും പരമ്പരയിൽ പ്രധാന പങ്ക് വഹിക്കുക എന്നാണ് വിലയിരുത്തൽ.,1
മോഹൻലാലിനെ നായകനാക്കി ലിജോ ജോസ് പെല്ലിശ്ശേരി സംവിധാനം ചെയ്ത 'മലൈക്കോട്ടൈ വാലിബൻ' ഒടിടി റിലീസിനൊരുങ്ങുന്നു. ഫെബ്രുവരി 23 മുതൽ ഡിസ്നി+ ഹോട്ട്സ്റ്റാറിൽ ചിത്രം സ്ട്രീമിംഗ് ആരംഭിക്കും. തിയേറ്ററുകളിൽ സമ്മിശ്ര പ്രതികരണം നേടിയ ചിത്രത്തിന് ഒടിടിയിൽ മികച്ച പ്രതികരണം ലഭിക്കുമെന്നാണ് പ്രതീക്ഷ. ഒരു പീരിയഡ് ഡ്രാമ വിഭാഗത്തിൽപ്പെട്ട ചിത്രമാണിത്.,0
"അന്താരാഷ്ട്ര വിപണിയിൽ ക്രൂഡ് ഓയിൽ വിലയിൽ ഗണ്യമായ കുറവുണ്ടായി. പ്രധാന എണ്ണ ഉത്പാദക രാജ്യങ്ങൾ ഉത്പാദനം വർദ്ധിപ്പിക്കാൻ തീരുമാനിച്ചതാണ് വില കുറയാൻ കാരണം. ഇത് ഇന്ത്യ ഉൾപ്പെടെയുള്ള ഇറക്കുമതി രാജ്യങ്ങൾക്ക് ആശ്വാസം നൽകും. ആഭ്യന്തര വിപണിയിൽ പെട്രോൾ, ഡീസൽ വിലകളിൽ കുറവ് വരാനുള്ള സാധ്യതയുണ്ട്. ഉപഭോക്താക്കൾക്ക് ഇത് വലിയ ആശ്വാസമാകും.",2
